	base_ID	left_ID	right_ID	triple_ID	answer	answer_log	promptscheme	model	flieds	dataset	sysprompt
30	l0030218	l00180047	l00130204	l00180047l0030218l00130204	ANSWER: POEM_B	['POEM_MAIN:\nzoː hap im tʁaʊm ɪç ˈʊnzɐ bɔt ɡəˈzeːn  \nˈʁaʊ̯ʃɛnd dʊʁç diː ˈvoːɡn ˈʃtʁaɪ̯çən  \nam ˈmasti bʁaɪ̯t aɪ̯n ˈʁoːtəʃ ˈvɪmpl veːn  \nˈflatɐnt ˈʔyːbɐ tsvai̯ ʊmˈʃlʊŋn̩ ˈlaɪ̯çən —  \nʊnt am ˈʃtɔʏɐ̯ zaː ɪç ɪn, deːn ˈblaɪ̯çən  \nˈlɛŋkɐ, viː ɪɐ ˈlɛçəlt ɔf ʊns ˈʃaʊ̯tə,  \ndaː deːɐ ˈmɔʁɡn ˈfʁɔɪndlɪç ʊns mɪt ˈzaɪ̯nəm kʊs bəˈtaʊ̯tə\n\nPOEM_A:\nˈɡlaʊ̯bə duː ʔan mɪç,  \nviː ɪç ˈɡlaʊ̯ptə ʔan dɪç,  \ndaː ɪç dɪç ˈzeːlɪç zɛʁˈtøʁtə  \nʊnd zoː tiːf dɪʁ ʔaŋəˈhøʁtə.  \nʊnd ˈɡlaʊ̯bə, das ɪç daˈbaɪ̯ ˈvaɪ̯ntə  \nʊnd mɪç ɡants mɪt dɪʁ faˈʁaɪ̯ntə.\n\nɪç ˈhaːbɛ dɪç ɛʁˈʃʏtɐt,  \nvas vɪlst duː mɛːɐ!  \nɪç ˈhaːbɛ ˈʔyːbɐ dɪʁ ɡəˈvɪttɐt,  \nɪç ɡab dɪʁ maɪ̯n ˈɡantsəs ˈɡʁoːsəs mɛːɐ.\n\nPOEM_B:\ndas ˈleːbn ɡlaɪ̯çt aʊ̯f ˈɛʁdn  \ndeːm mɛːʁ mɪt ˈɛb ʊnd fluːt,  \nman muʃ maˈtʁoːzə ˈveːʁdn,  \nnuːʁ dan dʊʁxˈʃɪft manʔs ɡʊt.\n\nviːr ˈʁɪçtn naχ deːn ˈklaːʁən  \nɡɛˈʃtɪʁnən ˈʊnzɐn laʊf  \nʊnd ˈblɪkən baɪ ˈɡəfaːʁn  \nɡəˈtʁoːst tsʊm ˈhɪməl aʊ̯f.\n\ndɔʁt ˈoːbən ˈaːbɐ ˈvoːnɛt  \ndeːɐ ˈfʁɔɪndlɪçə pɪˈlɔt,  \ndeːɐ ˈʊnsʁə ˈmyːə ˈloːnɛt,  \nvɛn ˈʃɪfˌbʁʊχ ʊns bɛˈʁoːt.\n\ndeːɐ ʊn ʃɔːn naː dɛm ˈʁɪfɛ  \nals ˈfaʁʊs ˈfʁɔɪndlɪç vɪŋkt,  \nʊnd deːɐ dan ˈʊnsʁə ˈʃɪfɛ  \ntsʊm ˈzɪkɐn ˈhaːfən bʁɪŋt.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
31	l0010056	l00170225	l0010184	l00170225l0010056l0010184	ANSWER: POEM_B	['POEM_MAIN:\nˈdʁaʊ̯sən ʔam plat͡s  \nɪn deːɐ̯ ˈkɪʁˌʃɛnˌblyːt  \nbaɪ̯m ˈbʁɔnən hat mɪç ɡəˈhɛʁt maɪ̯n ˈʃats,  \nnɪçt tsu ˈzɪŋən ʊnt ˈzaːɡən.  \n\nʔax viː ˈhɛʁlɪç ɪm ˈzɔnənˌʃaɪ̯n  \nˈʁaʊ̯ʃtə deːɐ̯ kvɛl! — das dɪç ɡɔt bəˈhyːt!  \ntʁɪŋk ɪn, ˈzeːlɪɡə ˈkɪʁʃɛnˌblüːt,  \nzamt deːɐ̯ ˈzɔnə ɪns hɛʁts hɪˈnaɪ̯n,  \nˈɡɔldənə ˈfʁyːxtə vɪʁst du ˈtʁaːɡn,  \nvoʊ̯ ˈdʁaʊ̯sən ʔam plat͡s  \nɪn deːɐ̯ ˈkɪʁˌʃɛnˌblüːt  \nbaɪ̯m ˈbʁɔnən mɪç hat ɡəˈhɛʁt maɪ̯n ˈʃats,  \nnɪçt tsu ˈzɪŋən ʊnt ˈzaːɡən.  \n\nPOEM_A:\nkɔm ˈyːbɐ diː ˈhaɪ̯də, ˈfaːtɐ... ʔɛs ˈbʁɛnt  \nˈbluːtʁoːt diː naχt ʔam fɪʁmaˈmɛnt...  \nkɔm... ˈzɪŋən vɪl ɪç diːɐ̯ ʊnt ˈʃpiːlən,  \ndiː ˈkɛːfɐr ˈzʊmən ʊns daˈtsu...  \nʊnt ˈyːbɐ ˈdaɪ̯nə ˈmyːdən ˈɡliːdɐ  \nzɪŋkt ˈzɔmɐnaχt ɪn ˈzyːsə ʁuː...  \n\nPOEM_B:\nˈyːbɐ diː ˈʃtɔplən hɛʁ veːt deːɐ̯ vɪnd, —  \nˈmɛːt͡ʃən, vas zʌʏ̯ms duː nʊʁ,  \nˈmɛːt͡ʃən, vas tʁɔʏ̯ms duː nʊʁ,  \ntʁɔʏ̯ms duː nʊʁ, ˈliːblɪçəs kɪnd?  \n\nlɛŋst ʃɔːn deːɐ̯ ˈfʁyːlɪŋ fɔn ˈdanən ɡɪŋ —  \nˈmɛːt͡ʃən, vas ˈʃpɪnst duː nʊʁ,  \nˈmɛːt͡ʃən, vas zɪnst duː nʊʁ —  \ndɛs, deːɐ̯ dɪç ˈliːbənd ʊmˈfɪŋ?  \n\nˈvaɪ̯sə ˈfɛːdən ʔan ʃtʁaʊχ ʊnd an baʊm —  \nˈmɛːt͡ʃən, vas maɪnst duː nʊʁ,  \nˈmɛːt͡ʃən, vas vaɪnst duː nʊʁ,  \nvar ɛs ʔaɪ̯n ˈflʏçtɪɡɐ tʁaʊm?  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
32	l0020119	l0090085	l00200112	l0090085l0020119l00200112	ANSWER: POEM_B	['POEM_MAIN:\nviː hab ɪç miːʁ deːn lɛnts ɛʁˈzeːnt  \nmɪt ˈzaɪnən ˈliːbən ˈʃpɛndən,  \ndaː zɪç deːʁ ˈblaʊə ˈhɪməl deːnt  \nʊnt ˈʔalə ˈlaɪdən ˈɛndən.  \n\nnʊn blaʊt deːʁ ˈhɪməl klaːʁ daˈʁɪn,  \ndeːɐ ˈfʁyːlɪŋ ɪst ɡəˈkɔmən,  \nmɪt ˈamsəlzaŋ ʊnt ˈzɔnənʃaɪn,  \nʊnt dɔx vɪl mɪʁs nɪçt ˈfʁɔmən.  \n\nɪç vaɪs nɪçt veːm maɪn ˈzeːnən ɡɪlt:  \ndeːɐ ˈvɪntɐ ɪst fɛʁˈtʁiːbən,  \ndiː ˈblyːtə traɪpt, diː ˈkɒspə ʃvɪlt —  \ndiː ˈzeːnzuxt ɪst ɡəˈbliːbən.  \n\nPOEM_A:\nvaksˈblaɪç diː ˈzɔmɐnaχt.  \naʊf ˈɛʁdˌdʊŋkəl ˈmoːdɐˌlaχən  \nˈzɪŋən ˈʁoːzɪçˌblaʊə ˈiːʁɪsˌlɪçtə.  \nˈvɛtɐˌlɔɪçtən, ˈʃveːfəlˈɡʁyːn, ɪn ˈʃplɪtɐn.  \nˈaɪnə ˈvaɪsə ˈdʏnə ˈʃlaŋə ʃtɪçt  \nˈzy̆ŋl̩nt naːx deːm ˈblaʊən moːnd.  \n\nPOEM_B:\nɪç ˈɡʁyːnə viː diː ˈvaɪdə ɡʁyːnt,  \ndiː ˈtʁaʊɐˌvaɪdə,  \ndiː aʊfˌʃaʊn zɪç niː ɛʁˈkyːnt  \nɪn ˈiːʁəm ˈlaɪdə.  \n\nziː ʃteːt ʊnd vaɪnt ʊnd lɛst hɪˈnaːb  \ndiː ˈhaːʁə ˈfliːsən,  \nvoː ˈblumən ˈʊːbɐ aɪnəm ɡʁaːb  \nʊnd ˈɡʁɛːzə ˈʃpʁiːsən.  \n\ndeːɐ ˈfʁyːlɪŋ hat aʊx iːɐ ɡəˈʃvɛlt  \ndeːɐ ˈkɒspən ˈfiːlə:  \nvan ˈvɛlkɛt dɔx das laʊb ʊnd fɛlt  \nʊnt ɪst ʔam ˈtsiːlə?  \n', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
33	l00180091	l0080549	l00140066	l0080549l00180091l00140066	ANSWER: POEM_A	['POEM_MAIN:\nˈmuːzɪk bəˈveːkt mɪç, daːs ɪç daɪn ɡəˈdɛŋkə,  \nzoː vɪl aʊx meːr ʊnt ˈvɔlkə, bɛrk ʊnt ʃtɛrn,  \nvaɪ ˈandəʁɐ aʁt als du, diːʁ nɔx zoː fɛʁn,  \ndaːs ɪç tsuː diːʁ das hɛʁt fɔl ˈandakt ˈlɛŋkə.  \nkaɪn ˈeːdləs bɪlt, das nɪçt maɪn ˈaʊ̯ɡə ˈtsvɪŋɡə  \nfɔn diːʁ tsuː ˈtʁɔɪ̯mən, kaɪn bɛˈzeːltɐ ʁaɪm,  \ndeːɐ nɪçt tsuː diːʁ ɛˈʁɪnʁən ˈfyːʁə haɪm —  \nɡəˈʃvɪstɐ zɪnd zɪç ˈalə ˈʃøːnən ˈdɪŋə.\n\nPOEM_A:\nɪn ˈbʊntəm tsuːk tsʊm ˈvaltə ɡɪŋs hɪˈnaʊ̯s;  \ndu baɪ deːn ˈkɪndɐn blɪpst aˈlaɪ̯n tsuː haʊs!  \nʊnd ˈdɹaʊsən ˈhaːbən viːɐ ɡəˈtanʦ, ɡəˈlaxt,  \nʊnd kaʊm, zoː vaʁ mɪɐ, hat ɪç daɪn ɡəˈdaxt. —\n\nnʊn kɔmt deʁ ˈaːbɛnt, ʊnd diː zaɪt bəˈɡɪnt,  \nvoʊ aʊf zɪç ˈzɛlpst diː ˈzeːlə zɪç bəˈzɪnt;  \nnʊn vaɪs ɪç aʊx, vas mɪç zoː fʁo liːs zaɪn:  \ndu vaʁst ɪt dɔx ʊnd du nʊʁ ɡants aˈlaɪ̯n.\n\nPOEM_B:\nˈmaɪnə ˈzeːlə ʃlɛːpt fɔʁ diːʁ;  \nvɛk ziː nɪçt mɪt ˈʁaʊ̯hɛm ʃʁaɪ̯n.  \nfɔn deːm ˈdaɪnən niː bəˈɡɛʁt,  \nʃliːf maɪn ˈveːzən aɪ̯n.  \n\nviː aɪn ˈdʊŋklɐ ˈfɪtɪç ʃvɛːpt  \nˈʊbɐ iːʁ daɪn ˈkal̩tɐ hoːn —  \nʊnd dʊx laxt ziː, — dɛn ziː tʁɔɪ̯mt,  \ntʁɔɪ̯mt fɔm ɡlʏk zoː ˈlaŋə ʃoːn.', 'ANSWER: POEM_A']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
34	l00180136	l00200253	l0050040	l00200253l00180136l0050040	ANSWER: BOTH	['POEM_MAIN:\nnʊr nɪm zi ˈviːdɐ aʊs deːɐ ˈʃʊldt,  \nvoː ˈiːnən ˈʔaləs tsɔʁn ɪst ʊnt fɛʁˈvɔʁən  \nʊnt voː zi ɪn deːn ˈtaːɡn aʊs tuˈmʊlt  \nfɛʁˈdɔʁən mɪt fɛʁˈvʊndɐtɐ ɡəˈdʊlt.  \n\nhat dɛn fyːʁ zi diː ˈeːʁdə ˈkaɪnən ʁaʊm?  \nveːn zʊxt deːʁ vɪnd? veːʁ tʁɪŋkt dɛs ˈbaxəs ˈhɛlə?  \nɪst ɪn deːʁ ˈtaɪçə ˈtiːfɛm ˈuːfɐˌtʁaʊm  \nkaɪn ˈʃpiːɡəl̩bɪlt mɛːʁ fʁaɪ ˈfyːəʁ ʊnt ˈʃvɛlə?  \nziː ˈbʁaʊxən ja nʊɐ ˈaɪ̯nə ˈklaɪ̯nə ˈʃtɛlə,  \naʊf deːʁ zi ˈʔaləs ˈhaːbn vɪ ɛɪ̯n baʊm.  \n\nPOEM_A:\nʃiːd aʊχ diː ˈmʊʃl̩ ˈlaŋə ʃɔ̃,  \nfɔm mɛːɐ, das ˈiːʁə ˈhaɪ̯mət vaːʁ —  \nɪn ˈiːnɐ ˈtiːfə ˈʁaʊʃt aɪ̯n toːn  \nviː ˈmɛːʁəsˈhaɪ̯mət ˈɪmɐˌdaːʁ.  \n\nʊnt kan aʊχ niː aɪ̯n hɛʁts tsuːʁɪk  \ntsʊm ˈhɛʁtsən, draːn ɛs ˈzeːlɪç laɡ —  \nɛs zɪŋt fɔn deːm fɛʁˈlɔʁnən ɡlʏk  \nnɔχ bɪs tsuː ˈzaɪ̯nɛm ˈlɛt͡s.tən ʃlaɡ.  \n\nPOEM_B:\nhɔʏt ʊst aɪ̯n ˈfɛstˌtaːk,  \nˈʔɛlən, aɪ̯n ˈfʁɔ͜ʏdənˌtaːk!  \nvaɪst dʊ? dɛn ˈʔeʁstən kʊs  \nʁaʊpt ʔɪç diːʁ hɔʏt.  \n\naχ, vaʁst dʊ ˈbøːzə,  \nals ɛs — ɡəˈʃeːən vaʁ;  \nʁiːpst dɪʁ diː ˈlɪpən vʊnt,  \nˈvaɪntɛst ˈbaɪ̯nɑː!  \n\nˈzaːɡə dɔχ, ˈʔɛlən:  \nhast dɪç dɔχ kaʊm ɡəˈvɛːʁt,  \nals ɪç daɪ̯n ˈkœpfçən naːm —  \nhast mɪç vɔl liːp?  ', 'ANSWER: BOTH']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
35	l0010172	l00200026	l00130042	l00200026l0010172l00130042	ANSWER: POEM_B	['Certainly! Here are the phonetic transcriptions for the poems you provided, formatted as requested:\n\nPOEM_MAIN:\nzaɪt ʊns ˈbaɪdə ɡəˈtrɛnt di ˈtsaɪt,  \nleːb ɪç hɪn ɑm ˈtaːɡə,  \nˈoːnə ɡlʏk ʊn ͡oːnə laɪt  \nʊnd aʊx ˈoːnə ˈklaɡə.  \n\nˈaːbɐ vɛn di naχt bəˈɡɪnt  \nʊnd di ˈʃtɛrnə ˈʃɪmɐn,  \nhœʁ ɪç viː ʔaɪn ˈkraŋkəs kɪnd  \nlaɪs maɪn hɛʁts nɔχ ˈvɪmɐn.  \n\nPOEM_A:\noː leɡt mɪç nɪçt ɪns ˈdʊŋklə ɡʁaːb,  \nnɪçt ˈʊntɐ di ˈɡʁyːnə ˈeːʁt hɪˈnab!  \nzɔl ɪç bəˈɡʁaːbən zaɪn,  \nliːɡ ɪç ɪns ˈtiːf ə ɡʁas hɪˈnaɪn.  \n\nɪn ɡʁas ʊnd ˈbluːmən liːɡ ɪç ɡɛʁn,  \nvɛn ˈaɪnə ˈfløːtə tønt fɔn fɛʁn,  \nʊnd vɛn hoχ ˈoːbənhɪn  \ndi ˈhɛlən ˈfʁyːlɪŋsˌvɔlkən tsiːn.  \n\nPOEM_B:\nbɪn ɪm ˈfʁyːlɪŋsˈpʁaŋɡən  \nˈvoːʁɪç jaːʁ ɡəˈɡaŋən  \nˈdiːzn veːɡ ɛntˈlaŋk,  \nals maɪn ˈblɔndɐ ˈknaːbə  \nlaɪçt ʔam ˈlaɪçtən ˈʃtabe  \nˈlʊstɪk fɔʁ mɪʁ ʃpʁaŋk.  \n\nɪn das taːl hɛʁˈniːdɐ  \nˈʃtaɪɡ ɪç ˈhɔʏɐ ˈviːdɐ  \nɪn dɛs ˈfʁyːlɪŋs pʁaχt;  \ndɔx maɪn ˈblɔndɐ ˈknaːbə  \nliːɡt ɪm ˈʃtɪlən ˈɡʁaːbə,  \nʃlæːft ɪn ˈeːvɪɡə naχt.  \n\nʃaʁt ʔoɪç, ˈmaɪnə ˈliːbən,  \ndiː ʔiːʁ mɪɐ ɡəˈbliːbən,  \nˈdɪxtɐ ʊm mɪç hɛʁ;  \nʃliːt͡s dem aʊɡ di ˈlʏkə,  \ndiː ɪn ˈʊnzərəm ˈɡlʏkə  \nʁɪs das ˈʃɪkˌsal ʃveːʁ!  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
36	l0080132	l0030167	l0080493	l0030167l0080132l0080493	ANSWER: POEM_B	['Sure! Here are the IPA transcriptions for the poems provided:\n\nPOEM_MAIN:\nʃaʊ̯ an diː vɛlt, an ˈvʊndɐn raɪ̯ç,  \nʊnt ˈalə nʊʁ zɪç ˈzɛlbɐ ɡlaɪ̯ç,  \nɛs mœçt ɪm ˈvaɪ̯tən ˈzɔnənˌʃaɪ̯n  \nkaɪ̯n blat nɔx ˈblyːtçən ˈandɐ zaɪ̯n;  \n\ndɔx maɪ̯n tʲɹɪʊmf ʊnt ˈjaʊ̯ksn ɪst,  \ndas dʊ nɪçt ˈaɪ̯nə ˈandʁə bɪst,  \ndas ɪç, dʊ ˈliːbə ˈɡɔtɛsˌɡaːbə,  \naʊ̯s ˈaləʁ vɛlt dɪç ˈfʊndɛn ˈhaːbə.\n\nPOEM_A:\naʊ̯f ˈaɪ̯nɛm ˈʃtaɪ̯n baɪ̯ deːɐ ˈzɔnə ˈʃaɪ̯dən  \nˈyːbɐˌzan ɪç maɪ̯n ˈkɛmpfən ʊnt ˈlaɪ̯dən.  \n\nklaːʁ ɛʁˈtsɪtəʁtə aʊ̯f ˈaɪ̯nmal  \nˈɡlɔkŋəˌlɔʏ̯tə fɔn tal tsu tal.  \n\nˈmɛçtɪç ˈvɔltən diː ˈaːbɛntɡlɔkən  \nfɔn deːm ˈɡʁʊndə deːʁ ˈɛʁdə mɪç ˈlɔkən.  \n\nˈzeːlɪɡ ˈvɪŋktə ˈvɛlt̩vaɪ̯tə höː,  \nzaχt tsu ˈboːdən ˈflɔktə maɪ̯n veː,  \n\nˈlɛçəldɪŋ, ˈlɔɪ̯çtɛnd ɪm liːlɪɛnɡəˌvandə,  \nˈlaɪ̯dlɔs ˈʃvept ɪç tsu ˈleːbənslandə.\n\nPOEM_B:\nɪm ˈɡlɔkənˈstybçən fɔn ˈklɔstɐhaʊs,  \ndaː ˈlɔɪ̯tən tsvaɪ̯ ˈʃvɛstɐn ɡeˈbeːt.  \ndiː ˈjʊŋə ʃaʊ̯t ˈzeːnɛnd tsʊm ˈfɛnstɐ hɪˈnaʊ̯s,  \nɡəˈfyːlˌloːs diː ˈʔaltə ʃteːt.  \n\naɪ̯n ˈhoʁntoːn ˈʃalɛt das tal ɛnˈtalŋ,  \nlaɪ̯s, ˈlaɪ̯zɐ — jɛt ɪst eʁ ɛntˈfloːn.  \ndiː ˈʔaltə hɛŋt ˈʁuːɪç hɪˈnaʊ̯f deːn ʃtʁaŋ,  \ndiː ˈjʊŋə laʊ̯ʃt nɔx aʊ̯f deːn tɔːn.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
37	l00130111	l00130354	l00200301	l00130354l00130111l00200301	ANSWER: POEM_B	['POEM_MAIN:\nˈdaːmɪt ɪm ˈhɪməl ˈfʁiːdən ʊnt ˈeːvɪgə ʁuː bəˈʃteːən,  \nzoː ˈvɛʁdən ˈʔalə ˈvaɪbɐ als ˈmɛnɐ ʔaʊfɐˈʃteːən.\n\nPOEM_A:\nman fɛɐˈɡlaɪ̯çt ɔʏ̯x mɪt deːn ˈblumen,  \nˈtaʊ̯zəntˌfaʁbɪç, ˈmanɪɡˌfalt,  \nzoː dɛs ˈʃœpfɐs ˈʔoːdɛm ˈtsaʊ̯bɐt  \naʊ̯f diː ˈflʊrən, ɪn deːn val̩t.  \n\ndɔx man ʃvaɪ̯ɡt fɔm ˈbøːzn̩ ˈfʁɔstˌvɪnd,  \nfɔn dɛs ˈtoːdəs ˈkaltəm naɪ̯d,  \nʊnd man ʃvaɪ̯ɡt, daʊ̯s ˈtaʊ̯zənt ˈblumen  \nˈʃtɛʁbən ɪn fɛʁˈɡɛsənhaɪ̯t.  \n\no! iːʁ ˈʃøːnən ˈmɛnʃənˌblumen,  \nˈtaʊ̯zəntˌfɛltɪç, ˈtsaʊ̯bɐˌʁaɪ̯x,  \nja, iːʁ ˈɡlaɪ̯χt ˈɡants deːn ˈblumen —  \nˈaɪnə ˈtʁɛːnə vaɪ̯h ɪç ɔʏ̯x!\n\nPOEM_B:\nvan ˈdiːzɐ tɔn ɪn mɪʁ ɛʁˈklʊŋən?  \neː ɪç dɪç zaː, liːpt ɪç dɪch laŋ.  \nzoː hiːlt dɪç laŋ maɪn hɛʁts ʊmˈʃlʊŋən,  \neː ˈliːbənd dɪç maɪn aʁm ʊmˌʃlaŋ.  \n\nviːɐ ˈɪʁtən viː diː ˈlɪçtʔaˌtoːmə  \nfɛʁˈlaŋɡʊnd dʊʁç diː ˈhɪməl hɛʁ,  \nviːʁ ˈtʁiːbən aʊ̯f dɛs ˈleːbɛn ˈʃtʁoːmə  \nˈaɪnzam hɪˈnap tsʊm ˈeːvɪɡən ˈmeːʁ.  \n\nvas dʊ ˌɛʁˈzeːnt, vas ɪç ɛʁˈkoːʁən,  \nfɛˈʁaɪ̯ntɛ dɛs ɡəˈʃɪkəs hant;  \nviːɐ ˈvaːɾən ˈeːvɪçlɪç fɛʁˈloːrən,  \nvɛn maɪn hɛʁts nɪç das ˈdaɪ̯nə fand.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
38	l0010300	l0080497	l0080333	l0080497l0010300l0080333	ANSWER: POEM_B	['POEM_MAIN:\nax, ˈʊnsʁə ˈlɔʏçtndən ˈtaɡə  \nˈɡlɛnt͡sən viː ˈeːvɪɡə ˈʃtɛʁnə.  \nals tʁoʊst fyːɐ ˈkʏnftɪɡə ˈklaːɡə  \nɡlʏ͡hn ziː aʊs ˈɡɔldənəʁ ˈfɛʁnə.  \n\nnɪçt ˈvaɪnən vaɪl ziː fəˈʁʏbɐ!  \nˈlɛːçl̩n, vaɪl ziː ɡeˈveːzən!  \nʊnt ˈvɛʁdn̩ diː ˈtaɡə aʊx ˈtʁyːbɐ,  \nˈʊnsʁə ˈʃtɛʁnə ɛʁˈløːzən!  \n\nPOEM_A:\nˈʃtaʊbɪɡə ˈbiːbl̩, duː ˈɛʁpˌtaɪl maɪn,  \nmɪʁ fɔm ˈfaːtɐ ɡəˈlasən!  \nˈnɪmɐ bɪs ˈhoːtə fiːl mɪʁs aɪn,  \nmɪç mɪt diːɐ bɛˈfasən.  \n\nˈʃtaʊbɪɡə ˈbiːbl̩! ɪm ˈʔaltən ʃʁaɪn  \nlaɡst duː fɛʁˈɡɛsən, fɛʁˈloːrən!  \nˈziːhə, daː hat maɪn ˈtœːχtɐlaɪn  \ndɪç tsʊm ˈʃɛməl ɛʁˈkoːrən!  \n\nPOEM_B:\nɪç zaː dɪç ɪm aˈtsyʁnən ˈʃlaɪ̯ɐ,  \nɪn ˈdaɪnən ˈʁoːzn̩, ˈzɔmɐnaχt!  \nʊnd hab ɡəˈvaxt ɪn ˈʃtɪlɐ ˈfaɪ̯ɐ.  \n\nɪm ˈlɪçtə ˈdaɪnɐ ˈʃtɛʁnə ˈvɛːnən  \ndiː ˈtʁɔʏən ˈblɪkə viːʁ t͡su ˈʃaʊ̯n,  \ndiː ʊns fɛʁˈʃteːn ʊnt ˈʊnsʁə ˈtʁɛːnən.  \n\nʊnd ˈaɪ̯nə hant ɪm ˈʃaːdən ˈɡlaɪ̯tɛt  \nhəˈʁyːbɐ aʊs dəm ˈɡaɪ̯stɐˌlant,  \nʊnd kyːlt diː bʁʊst, ɪn deʁ ɛs ˈʃtʁaɪ̯tɛt.  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
39	l0010038	l0030373	l00140105	l0030373l0010038l00140105	ANSWER: POEM_B	['Here are the phonetic transcriptions in the IPA standard for the three poems:\n\nPOEM_MAIN:\nɪç hap kaɪn haʊs, ɪç hap kaɪn nɛst,  \nɪç hap kaɪn ˈhoχt͡saɪt ʊnt kaɪn fɛst;  \nɪç hap kaɪn hɔf, ɪç hap kaɪn fɛlt,  \nɪç hap kaɪn ˈhaɪmaːt aʊf deːʁ vɛlt.  \nam ˈhɪml̩ zɛlp̥t deːɐ ˈʃaʊɐʃtʁɪç,  \ndeːn ˈfʏʁxtn ziː nɪçt zoː viː mɪç;  \nmɪʁ ɡeːts nɪçt ɡuːt, mɪʁ ɡeːts nɪçt ʃlɛçt —  \nʊnt zoː, ɡəˈʁaːdə zoː ɪsts ʁɛçt...\n\nPOEM_A:\nhap nɪçt tsuː liːp di kˈnɔspənde ˈʁoːzə;  \nɛs ˈfløːɡə ɡaʁ balt  \noːn ˈhaɪmaːt, oːn halt  \niːɐ dʊft diːʁ foːˈʁyːbɐ ɪns ˈuːfɐloːzə.  \n\nʊnˈʃtɛʁblɪç ɪst deːʁ ʃmɛʁts aˈlaɪn.  \nvas niː du bɛˈzɛsən,  \nɛʁˈzeːnt, niː fɛʁˈgɛsən,  \nvɪʁt ˈdaɪnəs ˈhɪml̩s ɡʁʊndbaʊ saɪn.\n\nPOEM_B:\nˈaŋɡʁaɪ̯fənd ʊnt bəˈɡeːʁlɪç bʁaʊst di seː,  \nziː mʊs ʃteːts ˈʃɔɪ̯mən, ˈʁɔlən...  \ndi ˈheːʁən ˈbɛʁɡə steːn ɪn ˈʃtɪlɐ ʁuː,  \nziː ʃaʊn deːm ʃpiːl fɔn vɪnd ʊnd ˈvɛlən tsu,  \nzoː ʃtɪl ʊnd ˈʊnbəˈveːɡt,  \nvaɪl ziː, zɪç zɛlbst ɡəˈnuːɡ, fyːr zɪç nɪçts ˈvɔlən.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
